customer_id,segment,age_band,region,join_date,primary_channel
C102141,26-40,26-40,West,2021-01-22,Digital
C102142,41-55,41-55,South,2022-07-16,CallCenter
C102143,41-55,41-55,North,2021-04-18,Digital
C102144,26-40,26-40,South,2021-07-30,ATM
C102145,56+,56+,West,2020-07-21,Digital
C102146,18-25,18-25,North,2022-03-29,ATM
C102147,56+,56+,North,2022-02-22,ATM
C102148,41-55,41-55,South,2022-03-16,ATM
C102149,18-25,18-25,East,2021-05-13,ATM
C102150,41-55,41-55,South,2023-01-09,Branch
C102151,18-25,18-25,West,2022-06-07,Digital
C102152,41-55,41-55,North,2020-09-14,Digital
C102153,41-55,41-55,South,2021-06-21,Digital
C102154,41-55,41-55,South,2022-08-23,Digital
C102155,56+,56+,South,2020-06-19,Digital
C102156,18-25,18-25,South,2021-05-29,Branch
C102157,26-40,26-40,East,2023-06-28,Branch
C102158,26-40,26-40,South,2021-10-07,CallCenter
C102159,18-25,18-25,East,2022-01-14,Digital
C102160,26-40,26-40,North,2022-09-22,ATM
C102161,26-40,26-40,South,2021-04-15,Branch
C102162,26-40,26-40,South,2023-04-22,CallCenter
C102163,26-40,26-40,South,2020-01-24,ATM
C102164,56+,56+,North,2021-11-21,Digital
C102165,26-40,26-40,West,2022-05-23,Digital
C102166,56+,56+,West,2020-12-15,CallCenter
C102167,26-40,26-40,West,2023-02-17,Branch
C102168,26-40,26-40,West,2020-04-26,ATM
C102169,26-40,26-40,North,2022-08-07,ATM
C102170,26-40,26-40,South,2022-07-14,Branch
C102171,26-40,26-40,South,2023-02-24,ATM
C102172,26-40,26-40,West,2020-10-29,CallCenter
C102173,18-25,18-25,South,2020-08-14,CallCenter
C102174,26-40,26-40,South,2022-04-28,Digital
C102175,26-40,26-40,East,2023-11-20,Digital
C102176,26-40,26-40,North,2023-02-20,Digital
C102177,41-55,41-55,East,2020-11-04,Digital
C102178,26-40,26-40,South,2021-08-18,ATM
C102179,56+,56+,East,2021-01-24,ATM
C102180,41-55,41-55,West,2023-02-13,Digital
C102181,56+,56+,South,2022-01-18,Digital
C102182,41-55,41-55,South,2021-10-01,Branch
C102183,18-25,18-25,North,2020-01-08,ATM
C102184,26-40,26-40,North,2022-07-14,Branch
C102185,18-25,18-25,North,2021-10-08,Digital
C102186,41-55,41-55,South,2020-02-27,Digital
C102187,26-40,26-40,South,2020-10-12,Branch
C102188,26-40,26-40,South,2022-11-27,Branch
C102189,56+,56+,South,2022-12-30,ATM
C102190,18-25,18-25,West,2021-12-22,CallCenter
C102191,26-40,26-40,North,2023-01-12,Digital
C102192,41-55,41-55,South,2022-12-14,Digital
C102193,18-25,18-25,South,2022-06-18,Digital
C102194,26-40,26-40,North,2020-10-31,Digital
C102195,41-55,41-55,West,2021-09-08,Digital
C102196,18-25,18-25,North,2023-04-07,Digital
C102197,26-40,26-40,East,2021-03-29,Digital
C102198,26-40,26-40,South,2022-08-22,ATM
C102199,41-55,41-55,East,2023-04-23,Digital
C102200,18-25,18-25,East,2022-02-18,ATM
C102201,56+,56+,East,2022-01-10,Digital
C102202,56+,56+,South,2020-10-01,Digital
C102203,18-25,18-25,South,2021-12-26,Digital
C102204,26-40,26-40,East,2020-03-02,Digital
C102205,26-40,26-40,South,2020-06-14,Digital
C102206,41-55,41-55,South,2022-03-02,ATM
C102207,26-40,26-40,South,2020-11-15,CallCenter
C102208,18-25,18-25,South,2021-05-22,Digital
C102209,18-25,18-25,South,2021-06-10,Digital
C102210,56+,56+,North,2021-11-22,Digital
C102211,26-40,26-40,South,2022-10-18,ATM
C102212,56+,56+,North,2021-10-13,Digital
C102213,26-40,26-40,South,2023-05-19,Digital
C102214,56+,56+,East,2021-12-05,ATM
C102215,18-25,18-25,South,2023-12-21,ATM
C102216,18-25,18-25,East,2023-12-31,Branch
C102217,56+,56+,North,2021-09-16,Digital
C102218,56+,56+,North,2023-01-23,Digital
C102219,26-40,26-40,East,2021-10-24,Digital
C102220,26-40,26-40,East,2023-07-02,Branch
C102221,26-40,26-40,East,2023-01-24,ATM
C102222,26-40,26-40,East,2021-05-09,Digital
C102223,18-25,18-25,East,2021-04-14,ATM
C102224,56+,56+,East,2023-07-10,Digital
C102225,26-40,26-40,East,2022-02-28,ATM
C102226,41-55,41-55,East,2022-10-12,Digital
C102227,18-25,18-25,North,2022-09-16,Digital
C102228,18-25,18-25,North,2020-08-30,Digital
C102229,41-55,41-55,South,2020-12-11,Branch
C102230,26-40,26-40,South,2023-08-08,Digital
C102231,41-55,41-55,East,2021-02-12,Digital
C102232,18-25,18-25,South,2023-06-22,ATM
C102233,56+,56+,South,2021-06-04,Branch
C102234,41-55,41-55,East,2023-05-21,Branch
C102235,56+,56+,South,2022-04-23,Branch
C102236,18-25,18-25,West,2020-05-25,Branch
C102237,26-40,26-40,North,2021-01-30,Branch
C102238,26-40,26-40,South,2023-10-23,Digital
C102239,26-40,26-40,South,2020-10-31,Digital
C102240,26-40,26-40,South,2020-11-28,Digital
C102241,18-25,18-25,North,2020-08-06,Digital
C102242,26-40,26-40,South,2022-06-09,Digital
C102243,26-40,26-40,South,2023-03-28,Digital
C102244,26-40,26-40,South,2023-09-29,Digital
C102245,18-25,18-25,East,2023-07-18,ATM
C102246,26-40,26-40,North,2023-07-15,Branch
C102247,41-55,41-55,South,2023-08-14,Branch
C102248,26-40,26-40,North,2022-04-09,CallCenter
C102249,26-40,26-40,West,2023-04-15,Digital
C102250,26-40,26-40,East,2022-07-16,Digital
C102251,41-55,41-55,West,2020-07-19,Digital
C102252,26-40,26-40,West,2020-02-05,Branch
C102253,26-40,26-40,South,2020-05-22,Digital
C102254,56+,56+,East,2021-05-20,ATM
C102255,26-40,26-40,South,2021-12-30,Digital
C102256,56+,56+,West,2022-07-21,Digital
C102257,41-55,41-55,South,2022-01-31,Branch
C102258,18-25,18-25,South,2021-06-19,Digital
C102259,26-40,26-40,West,2022-12-06,Branch
C102260,41-55,41-55,West,2023-06-12,Branch
C102261,56+,56+,West,2020-11-21,ATM
C102262,26-40,26-40,North,2021-01-17,Branch
C102263,18-25,18-25,South,2023-09-22,Digital
C102264,26-40,26-40,South,2023-11-18,Digital
C102265,18-25,18-25,South,2021-03-28,Branch
C102266,41-55,41-55,South,2022-01-14,Digital
C102267,26-40,26-40,South,2022-04-24,Digital
C102268,41-55,41-55,East,2022-07-16,Digital
C102269,56+,56+,South,2023-06-16,Branch
C102270,41-55,41-55,East,2020-06-03,Digital
C102271,41-55,41-55,West,2022-02-03,CallCenter
C102272,41-55,41-55,South,2020-11-12,Digital
C102273,41-55,41-55,South,2023-01-05,Digital
C102274,56+,56+,South,2022-05-21,Digital
C102275,18-25,18-25,North,2022-12-30,Digital
C102276,26-40,26-40,East,2023-08-15,Digital
C102277,18-25,18-25,South,2023-02-28,Branch
C102278,56+,56+,North,2023-06-01,Digital
C102279,41-55,41-55,West,2023-03-30,Digital
C102280,26-40,26-40,East,2022-07-02,Digital
C102281,18-25,18-25,West,2021-07-27,Digital
C102282,26-40,26-40,South,2021-05-06,CallCenter
C102283,41-55,41-55,West,2021-06-15,Digital
C102284,18-25,18-25,South,2022-06-06,ATM
C102285,18-25,18-25,South,2023-03-19,Digital
C102286,56+,56+,West,2021-06-20,Digital
C102287,41-55,41-55,West,2022-04-26,ATM
C102288,18-25,18-25,South,2021-08-27,Digital
C102289,26-40,26-40,North,2022-06-06,ATM
C102290,56+,56+,South,2023-04-11,Digital
C102291,41-55,41-55,East,2021-08-24,Digital
C102292,41-55,41-55,West,2021-08-02,CallCenter
C102293,26-40,26-40,South,2020-10-21,Digital
C102294,26-40,26-40,North,2021-12-29,CallCenter
C102295,18-25,18-25,East,2021-10-29,CallCenter
C102296,41-55,41-55,East,2020-08-21,Digital
C102297,18-25,18-25,South,2023-11-17,Digital
C102298,18-25,18-25,South,2023-06-09,ATM
C102299,41-55,41-55,West,2021-02-28,Digital
C102300,56+,56+,South,2023-10-11,Branch
C102301,41-55,41-55,South,2021-02-01,Digital
C102302,26-40,26-40,South,2021-09-03,Digital
C102303,26-40,26-40,South,2020-07-10,Branch
C102304,26-40,26-40,West,2022-06-13,Branch
C102305,26-40,26-40,South,2021-12-04,Branch
C102306,26-40,26-40,South,2021-01-25,Branch
C102307,26-40,26-40,North,2021-02-25,Digital
C102308,26-40,26-40,East,2023-09-28,Digital
C102309,56+,56+,North,2022-09-30,Digital
C102310,56+,56+,North,2020-08-11,Digital
C102311,18-25,18-25,South,2020-07-16,Digital
C102312,26-40,26-40,South,2020-04-12,Branch
C102313,18-25,18-25,West,2020-12-27,Digital
C102314,26-40,26-40,East,2022-12-14,Digital
C102315,26-40,26-40,West,2020-03-31,Branch
C102316,18-25,18-25,South,2020-12-30,Digital
C102317,41-55,41-55,South,2020-03-01,CallCenter
C102318,26-40,26-40,West,2022-08-06,Digital
C102319,56+,56+,South,2023-04-04,Digital
C102320,18-25,18-25,East,2022-02-12,ATM
C102321,18-25,18-25,South,2023-08-16,Branch
C102322,26-40,26-40,South,2022-10-02,ATM
C102323,18-25,18-25,South,2023-01-21,Digital
C102324,26-40,26-40,South,2021-04-03,Digital
C102325,56+,56+,North,2023-06-18,Branch
C102326,18-25,18-25,South,2022-07-11,Digital
C102327,18-25,18-25,South,2020-05-06,Branch
C102328,26-40,26-40,South,2020-04-30,Digital
C102329,26-40,26-40,West,2023-08-05,Digital
C102330,26-40,26-40,South,2021-02-06,Digital
C102331,26-40,26-40,West,2021-11-11,ATM
C102332,41-55,41-55,South,2023-01-15,Digital
C102333,18-25,18-25,North,2023-01-27,CallCenter
C102334,26-40,26-40,South,2020-02-09,Digital
C102335,41-55,41-55,West,2022-06-18,Digital
C102336,56+,56+,South,2023-08-27,Digital
C102337,26-40,26-40,West,2021-05-26,Branch
C102338,26-40,26-40,South,2022-03-03,ATM
C102339,18-25,18-25,East,2021-01-21,Digital
C102340,18-25,18-25,East,2022-11-19,Digital
C102341,18-25,18-25,West,2020-06-21,Branch
C102342,41-55,41-55,North,2022-01-28,Digital
C102343,26-40,26-40,West,2021-08-25,Branch
C102344,41-55,41-55,South,2022-07-25,Branch
C102345,18-25,18-25,West,2021-12-22,Digital
C102346,56+,56+,South,2023-12-05,Branch
C102347,41-55,41-55,South,2023-12-07,Branch
C102348,18-25,18-25,South,2021-02-19,Digital
C102349,18-25,18-25,West,2020-02-24,Digital
C102350,18-25,18-25,South,2021-12-20,Digital
C102351,56+,56+,South,2022-05-12,ATM
C102352,26-40,26-40,South,2023-01-03,Branch
C102353,26-40,26-40,East,2022-02-06,Digital
C102354,26-40,26-40,South,2022-05-06,Digital
C102355,41-55,41-55,East,2020-02-03,Digital
C102356,26-40,26-40,South,2023-01-19,Digital
C102357,26-40,26-40,East,2021-04-26,Digital
C102358,56+,56+,East,2021-07-15,Digital
C102359,18-25,18-25,East,2021-09-09,Digital
C102360,41-55,41-55,West,2020-04-14,Branch
C102361,18-25,18-25,South,2021-12-23,Branch
C102362,26-40,26-40,South,2021-07-10,Digital
C102363,56+,56+,East,2020-12-07,Branch
C102364,41-55,41-55,North,2020-12-25,Digital
C102365,41-55,41-55,South,2020-02-19,Digital
C102366,26-40,26-40,East,2023-07-20,CallCenter
C102367,26-40,26-40,South,2021-03-05,Branch
C102368,26-40,26-40,South,2023-07-01,Digital
C102369,26-40,26-40,West,2023-05-06,Digital
C102370,26-40,26-40,South,2021-10-30,Branch
C102371,26-40,26-40,North,2023-03-26,Digital
C102372,26-40,26-40,North,2020-11-04,CallCenter
C102373,26-40,26-40,South,2020-09-21,Digital
C102374,26-40,26-40,East,2023-08-06,Digital
C102375,18-25,18-25,East,2022-08-02,Branch
C102376,56+,56+,South,2022-10-03,Branch
C102377,41-55,41-55,South,2023-09-11,Digital
C102378,18-25,18-25,South,2020-01-21,CallCenter
C102379,41-55,41-55,North,2020-09-08,CallCenter
C102380,41-55,41-55,East,2023-11-06,Digital
C102381,26-40,26-40,South,2020-07-06,Digital
C102382,18-25,18-25,North,2021-10-17,Digital
C102383,18-25,18-25,East,2020-02-02,Branch
C102384,18-25,18-25,East,2021-04-20,Branch
C102385,41-55,41-55,South,2020-09-08,Digital
C102386,56+,56+,East,2021-01-08,CallCenter
C102387,18-25,18-25,South,2023-04-04,Digital
C102388,41-55,41-55,North,2021-02-06,ATM
C102389,18-25,18-25,South,2023-04-04,ATM
C102390,26-40,26-40,East,2023-07-31,Digital
C102391,41-55,41-55,West,2022-02-28,Digital
C102392,26-40,26-40,South,2022-02-25,Digital
C102393,18-25,18-25,South,2021-05-02,CallCenter
C102394,26-40,26-40,East,2022-09-01,Digital
C102395,56+,56+,South,2023-03-24,ATM
C102396,26-40,26-40,North,2023-06-15,Digital
C102397,18-25,18-25,South,2020-10-11,Digital
C102398,18-25,18-25,West,2022-09-29,CallCenter
C102399,26-40,26-40,East,2020-07-23,Digital
C102400,26-40,26-40,West,2021-12-17,Branch
C102401,41-55,41-55,North,2020-05-10,Digital
C102402,41-55,41-55,South,2022-03-14,Digital
C102403,56+,56+,South,2023-05-28,Digital
C102404,41-55,41-55,South,2023-04-08,Digital
C102405,26-40,26-40,South,2022-11-10,Branch
C102406,26-40,26-40,East,2022-04-23,Digital
C102407,26-40,26-40,East,2022-07-01,Digital
C102408,26-40,26-40,East,2020-05-25,Digital
C102409,56+,56+,South,2022-11-28,Branch
C102410,41-55,41-55,South,2022-09-22,ATM
C102411,56+,56+,North,2020-07-28,Branch
C102412,26-40,26-40,North,2022-07-12,CallCenter
C102413,26-40,26-40,South,2021-07-16,Digital
C102414,26-40,26-40,South,2022-01-14,Digital
C102415,18-25,18-25,West,2023-04-04,Branch
C102416,26-40,26-40,South,2021-04-15,Digital
C102417,26-40,26-40,North,2023-09-01,Branch
C102418,18-25,18-25,North,2021-09-01,ATM
C102419,56+,56+,East,2022-01-19,Digital
C102420,18-25,18-25,North,2020-02-12,CallCenter
C102421,18-25,18-25,South,2020-06-27,Digital
C102422,41-55,41-55,South,2021-02-15,Branch
C102423,18-25,18-25,South,2023-11-30,Digital
C102424,56+,56+,South,2021-01-14,Branch
C102425,41-55,41-55,South,2021-07-31,Digital
C102426,18-25,18-25,North,2023-06-01,CallCenter
C102427,41-55,41-55,East,2021-04-11,CallCenter
C102428,41-55,41-55,South,2023-04-02,Branch
C102429,41-55,41-55,South,2020-06-24,Branch
C102430,41-55,41-55,North,2020-07-13,Branch
C102431,41-55,41-55,South,2020-01-19,Branch
C102432,26-40,26-40,South,2020-07-01,Branch
C102433,26-40,26-40,South,2022-05-31,Branch
C102434,41-55,41-55,South,2020-05-12,ATM
C102435,56+,56+,West,2022-06-13,Branch
C102436,26-40,26-40,South,2022-05-25,Digital
C102437,41-55,41-55,West,2020-12-08,CallCenter
C102438,26-40,26-40,West,2020-02-24,Digital
C102439,41-55,41-55,South,2020-08-24,Digital
C102440,56+,56+,South,2020-07-28,CallCenter
C102441,18-25,18-25,South,2022-02-10,Digital
C102442,18-25,18-25,West,2023-09-22,Digital
C102443,26-40,26-40,South,2021-09-28,Branch
C102444,26-40,26-40,South,2022-07-14,ATM
C102445,26-40,26-40,North,2021-03-19,Digital
C102446,18-25,18-25,West,2020-05-14,Digital
C102447,26-40,26-40,North,2020-11-14,Digital
C102448,26-40,26-40,North,2021-12-01,Digital
C102449,26-40,26-40,South,2023-06-09,Digital
C102450,41-55,41-55,South,2020-12-29,Digital
C102451,41-55,41-55,West,2023-12-08,CallCenter
C102452,41-55,41-55,East,2022-07-22,Branch
C102453,41-55,41-55,South,2021-06-03,ATM
C102454,41-55,41-55,South,2022-06-28,CallCenter
C102455,26-40,26-40,East,2022-10-16,CallCenter
C102456,41-55,41-55,South,2022-09-29,Branch
C102457,18-25,18-25,North,2023-06-18,Digital
C102458,26-40,26-40,South,2022-08-25,ATM
C102459,26-40,26-40,South,2020-02-09,Branch
C102460,56+,56+,West,2021-07-05,Digital
C102461,41-55,41-55,East,2023-08-19,Digital
C102462,18-25,18-25,North,2020-10-29,Digital
C102463,26-40,26-40,East,2021-12-30,Digital
C102464,26-40,26-40,South,2021-12-31,ATM
C102465,41-55,41-55,West,2022-03-24,Digital
C102466,41-55,41-55,South,2023-06-23,Digital
C102467,26-40,26-40,South,2022-02-27,Digital
C102468,26-40,26-40,South,2020-01-01,ATM
C102469,26-40,26-40,South,2020-12-20,Digital
C102470,26-40,26-40,South,2022-07-10,Digital
C102471,56+,56+,South,2023-02-16,ATM
C102472,41-55,41-55,East,2022-08-02,ATM
C102473,26-40,26-40,West,2022-12-05,Branch
C102474,26-40,26-40,South,2020-12-17,Branch
C102475,18-25,18-25,North,2020-05-19,Digital
C102476,18-25,18-25,South,2023-10-17,CallCenter
C102477,18-25,18-25,South,2022-04-02,Branch
C102478,26-40,26-40,South,2022-12-14,Branch
C102479,56+,56+,West,2023-10-30,Digital
C102480,26-40,26-40,West,2020-09-23,Branch
C102481,26-40,26-40,North,2023-06-26,Digital
C102482,18-25,18-25,East,2021-06-19,Digital
C102483,26-40,26-40,East,2022-07-03,Branch
C102484,41-55,41-55,South,2021-07-18,ATM
C102485,26-40,26-40,East,2020-10-17,Digital
C102486,41-55,41-55,North,2023-07-08,ATM
C102487,41-55,41-55,North,2021-05-22,Digital
C102488,18-25,18-25,West,2020-02-06,Branch
C102489,41-55,41-55,East,2020-08-07,Digital
C102490,56+,56+,South,2023-11-05,Digital
C102491,26-40,26-40,South,2023-04-15,ATM
C102492,18-25,18-25,West,2022-08-28,Digital
C102493,56+,56+,South,2023-02-11,CallCenter
C102494,56+,56+,West,2022-08-05,Digital
C102495,26-40,26-40,West,2023-08-23,Branch
C102496,26-40,26-40,South,2020-05-25,Digital
C102497,18-25,18-25,East,2020-04-02,Branch
C102498,41-55,41-55,East,2022-10-12,CallCenter
C102499,26-40,26-40,East,2023-11-10,Branch
C102500,18-25,18-25,South,2022-04-29,Digital
C102501,41-55,41-55,North,2023-11-12,ATM
C102502,56+,56+,North,2021-08-08,Branch
C102503,41-55,41-55,South,2022-09-12,Digital
C102504,26-40,26-40,East,2022-01-13,Branch
C102505,18-25,18-25,East,2023-07-12,Branch
C102506,56+,56+,South,2022-08-03,ATM
C102507,56+,56+,North,2021-10-02,Digital
C102508,26-40,26-40,North,2020-12-23,Digital
C102509,41-55,41-55,East,2021-04-02,CallCenter
C102510,26-40,26-40,South,2020-04-19,Branch
C102511,26-40,26-40,East,2020-08-13,Branch
C102512,18-25,18-25,North,2022-01-13,CallCenter
C102513,18-25,18-25,South,2020-02-16,Digital
C102514,26-40,26-40,West,2021-11-19,Digital
C102515,41-55,41-55,North,2020-03-02,ATM
C102516,18-25,18-25,North,2020-08-24,Branch
C102517,26-40,26-40,East,2022-10-07,CallCenter
C102518,26-40,26-40,South,2020-02-12,Branch
C102519,18-25,18-25,West,2021-05-06,Digital
C102520,18-25,18-25,West,2020-10-05,Digital
C102521,26-40,26-40,East,2020-03-19,Digital
C102522,26-40,26-40,North,2020-10-31,CallCenter
C102523,41-55,41-55,South,2020-06-12,Digital
C102524,56+,56+,West,2020-04-27,Branch
C102525,18-25,18-25,South,2022-08-29,Digital
C102526,56+,56+,West,2020-07-01,Digital
C102527,56+,56+,East,2023-10-03,Digital
C102528,41-55,41-55,North,2021-12-11,Branch
C102529,41-55,41-55,South,2021-08-19,Digital
C102530,41-55,41-55,East,2023-07-03,CallCenter
C102531,41-55,41-55,North,2023-02-10,CallCenter
C102532,41-55,41-55,South,2021-09-06,Digital
C102533,18-25,18-25,East,2023-11-23,ATM
C102534,56+,56+,North,2022-02-14,Digital
C102535,26-40,26-40,South,2022-10-31,Digital
C102536,41-55,41-55,East,2023-11-17,Digital
C102537,26-40,26-40,East,2022-11-22,ATM
C102538,18-25,18-25,South,2022-05-13,Branch
C102539,26-40,26-40,West,2022-06-18,Digital
C102540,26-40,26-40,West,2022-08-13,Branch
C102541,26-40,26-40,South,2023-11-29,Branch
C102542,26-40,26-40,North,2022-10-21,Branch
C102543,26-40,26-40,East,2021-03-14,Branch
C102544,26-40,26-40,South,2020-02-02,ATM
C102545,26-40,26-40,West,2023-02-17,Branch
C102546,56+,56+,South,2021-12-14,Digital
C102547,18-25,18-25,South,2021-08-29,ATM
C102548,26-40,26-40,South,2023-09-28,Digital
C102549,26-40,26-40,South,2020-08-15,Branch
C102550,26-40,26-40,West,2020-02-24,Branch
C102551,26-40,26-40,South,2022-12-16,Digital
C102552,41-55,41-55,West,2023-09-12,Digital
C102553,56+,56+,North,2023-04-26,Branch
C102554,26-40,26-40,East,2023-06-26,ATM
C102555,41-55,41-55,West,2023-06-15,ATM
C102556,18-25,18-25,South,2022-09-28,Branch
C102557,26-40,26-40,North,2023-09-08,Digital
C102558,26-40,26-40,East,2021-05-13,Digital
C102559,18-25,18-25,West,2022-12-24,ATM
C102560,41-55,41-55,South,2020-05-14,Digital
C102561,41-55,41-55,South,2022-02-09,Branch
C102562,41-55,41-55,East,2021-02-28,Digital
C102563,26-40,26-40,South,2023-10-03,Digital
C102564,41-55,41-55,South,2021-09-29,Branch
C102565,26-40,26-40,South,2020-11-02,Branch
C102566,18-25,18-25,North,2022-04-11,Branch
C102567,18-25,18-25,West,2020-04-22,Digital
C102568,41-55,41-55,South,2020-07-04,ATM
C102569,56+,56+,West,2021-09-22,Digital
C102570,18-25,18-25,South,2022-07-10,ATM
C102571,26-40,26-40,South,2022-04-30,Branch
C102572,41-55,41-55,South,2020-03-21,Digital
C102573,41-55,41-55,South,2022-09-20,Branch
C102574,26-40,26-40,East,2020-03-25,Branch
C102575,41-55,41-55,East,2023-04-06,Branch
C102576,41-55,41-55,East,2020-02-27,Branch
C102577,56+,56+,South,2020-02-09,Digital
C102578,18-25,18-25,South,2022-01-26,CallCenter
C102579,56+,56+,North,2023-03-17,Digital
C102580,18-25,18-25,East,2023-01-22,Digital
C102581,41-55,41-55,South,2022-05-26,ATM
C102582,18-25,18-25,South,2020-09-17,Digital
C102583,18-25,18-25,South,2023-10-24,CallCenter
C102584,18-25,18-25,South,2020-01-31,Digital
C102585,26-40,26-40,East,2021-05-23,Digital
C102586,26-40,26-40,South,2023-01-06,Digital
C102587,18-25,18-25,West,2022-06-20,Digital
C102588,26-40,26-40,North,2023-02-28,Digital
C102589,26-40,26-40,South,2023-01-24,Digital
C102590,41-55,41-55,North,2023-10-04,Digital
C102591,56+,56+,East,2022-01-24,Digital
C102592,41-55,41-55,South,2023-04-14,Digital
C102593,18-25,18-25,South,2020-08-15,Digital
C102594,26-40,26-40,East,2020-09-11,Digital
C102595,56+,56+,South,2020-03-13,Digital
C102596,18-25,18-25,South,2020-10-25,Digital
C102597,26-40,26-40,South,2020-06-11,Digital
C102598,56+,56+,North,2023-04-19,Digital
C102599,56+,56+,West,2021-12-24,Digital
C102600,26-40,26-40,East,2021-10-10,CallCenter
C102601,41-55,41-55,East,2022-07-23,Digital
C102602,26-40,26-40,West,2021-06-09,Digital
C102603,41-55,41-55,East,2022-04-13,Branch
C102604,18-25,18-25,South,2020-01-06,Digital
C102605,18-25,18-25,North,2022-11-07,Digital
C102606,41-55,41-55,South,2023-06-27,ATM
C102607,26-40,26-40,West,2020-02-26,Branch
C102608,41-55,41-55,West,2020-04-27,CallCenter
C102609,26-40,26-40,East,2020-07-18,CallCenter
C102610,56+,56+,South,2022-06-07,Branch
C102611,41-55,41-55,South,2023-01-17,Branch
C102612,26-40,26-40,West,2023-04-17,Digital
C102613,41-55,41-55,North,2023-02-15,ATM
C102614,26-40,26-40,South,2022-04-23,Branch
